model_name,split,threshold,accuracy,precision,recall,f1_score,pr_auc_average_precision,roc_auc,true_positives,false_positives,false_negatives,true_negatives,positives_in_split,predicted_positive_alerts,alert_rate_percent,alerts_per_10k_transactions
Logistic_Regression_class_weight,validation,0.13,0.9368173868375671,0.024461654703437852,0.9885496183206107,0.04774193548387097,0.8620408986837602,0.9980926784437175,259,10329,3,152935,262,10588,6.474811,647.48
Logistic_Regression_class_weight,validation,0.14,0.9379792815821337,0.02490863627620696,0.9885496183206107,0.048592870544090054,0.8620408986837602,0.9980926784437175,259,10139,3,153125,262,10398,6.358622,635.86
Logistic_Regression_class_weight,validation,0.15,0.9387498012548463,0.02521417445482866,0.9885496183206107,0.04917410290487944,0.8620408986837602,0.9980926784437175,259,10013,3,153251,262,10272,6.28157,628.16
Logistic_Regression_class_weight,validation,0.16,0.9394530533370841,0.025499655410062026,0.9885496183206107,0.04971686342259334,0.8620408986837602,0.9980926784437175,259,9898,3,153366,262,10157,6.211245,621.12
Logistic_Regression_class_weight,validation,0.17,0.9401012682998422,0.02576858024077206,0.9885496183206107,0.050227867739745954,0.8620408986837602,0.9980926784437175,259,9792,3,153472,262,10051,6.146423,614.64
Logistic_Regression_class_weight,validation,0.18,0.9406088328461529,0.02598314606741573,0.9885496183206107,0.05063538611925709,0.8620408986837602,0.9980926784437175,259,9709,3,153555,262,9968,6.095667,609.57
Logistic_Regression_class_weight,validation,0.19,0.9410613602729841,0.02617748130179907,0.9885496183206107,0.051004332414336356,0.8620408986837602,0.9980926784437175,259,9635,3,153629,262,9894,6.050414,605.04
Logistic_Regression_class_weight,validation,0.2,0.9414282744028473,0.026337197478137075,0.9885496183206107,0.05130744849445325,0.8620408986837602,0.9980926784437175,259,9575,3,153689,262,9834,6.013723,601.37
Logistic_Regression_class_weight,validation,0.21,0.9418685713586831,0.026531448473673426,0.9885496183206107,0.051675977653631286,0.8620408986837602,0.9980926784437175,259,9503,3,153761,262,9762,5.969693,596.97
Logistic_Regression_class_weight,validation,0.22,0.9422844073725279,0.026717557251908396,0.9885496183206107,0.05202892728003214,0.8620408986837602,0.9980926784437175,259,9435,3,153829,262,9694,5.928109,592.81
Logistic_Regression_class_weight,validation,0.23,0.9426268605604001,0.026872795185723178,0.9885496183206107,0.05232323232323232,0.8620408986837602,0.9980926784437175,259,9379,3,153885,262,9638,5.893864,589.39
Logistic_Regression_class_weight,validation,0.24,0.942957083277277,0.027024207011686143,0.9885496183206107,0.05261019703432866,0.8620408986837602,0.9980926784437175,259,9325,3,153939,262,9584,5.860842,586.08
Logistic_Regression_class_weight,validation,0.25,0.943305651700647,0.02718589272593681,0.9885496183206107,0.052916538972315866,0.8620408986837602,0.9980926784437175,259,9268,3,153996,262,9527,5.825985,582.6
Logistic_Regression_class_weight,validation,0.26,0.9435869525335421,0.027317793481700242,0.9885496183206107,0.053166375859591504,0.8620408986837602,0.9980926784437175,259,9222,3,154042,262,9481,5.797855,579.79
Logistic_Regression_class_weight,validation,0.27,0.9439660971344006,0.02749761121138125,0.9885496183206107,0.05350686912509038,0.8620408986837602,0.9980926784437175,259,9160,3,154104,262,9419,5.75994,575.99
Logistic_Regression_class_weight,validation,0.28,0.9443880483837432,0.02770053475935829,0.9885496183206107,0.0538909696213067,0.8620408986837602,0.9980926784437175,259,9091,3,154173,262,9350,5.717745,571.77
Logistic_Regression_class_weight,validation,0.29,0.9447855386910949,0.027894453419493807,0.9885496183206107,0.05425788205719074,0.8620408986837602,0.9980926784437175,259,9026,3,154238,262,9285,5.677996,567.8
Logistic_Regression_class_weight,validation,0.3,0.9452380661179262,0.028118553902942135,0.9885496183206107,0.05468172701361765,0.8620408986837602,0.9980926784437175,259,8952,3,154312,262,9211,5.632743,563.27
Logistic_Regression_class_weight,validation,0.31,0.9457945525482186,0.028399122807017545,0.9885496183206107,0.05521210829247495,0.8620408986837602,0.9980926784437175,259,8861,3,154403,262,9120,5.577095,557.71
Logistic_Regression_class_weight,validation,0.32,0.9463449237430134,0.02868217054263566,0.9885496183206107,0.05574687903572966,0.8620408986837602,0.9980926784437175,259,8771,3,154493,262,9030,5.522058,552.21
Logistic_Regression_class_weight,validation,0.33,0.9469014101733058,0.028974158183241974,0.9885496183206107,0.056298228453428974,0.8620408986837602,0.9980926784437175,259,8680,3,154584,262,8939,5.466409,546.64
Logistic_Regression_class_weight,validation,0.34,0.9475802013135526,0.029338468509288628,0.9885496183206107,0.05698569856985698,0.8620408986837602,0.9980926784437175,259,8569,3,154695,262,8828,5.39853,539.85
Logistic_Regression_class_weight,validation,0.35,0.9483690666927583,0.02977353718818255,0.9885496183206107,0.05780604843209463,0.8620408986837602,0.9980926784437175,259,8440,3,154824,262,8699,5.319643,531.96
Logistic_Regression_class_weight,validation,0.36,0.9489561293005394,0.030105777054515868,0.9885496183206107,0.05843203609701072,0.8620408986837602,0.9980926784437175,259,8344,3,154920,262,8603,5.260937,526.09
Logistic_Regression_class_weight,validation,0.37,0.9496349204407861,0.03049929345266133,0.9885496183206107,0.05917294950879598,0.8620408986837602,0.9980926784437175,259,8233,3,155031,262,8492,5.193058,519.31
Logistic_Regression_class_weight,validation,0.38,0.9504360162909874,0.03097715584260256,0.9885496183206107,0.0600719007306042,0.8620408986837602,0.9980926784437175,259,8102,3,155162,262,8361,5.112948,511.29
Logistic_Regression_class_weight,validation,0.39,0.9513716473221384,0.03155458089668616,0.9885496183206107,0.06115702479338843,0.8620408986837602,0.9980926784437175,259,7949,3,155315,262,8208,5.019385,501.94
Logistic_Regression_class_weight,validation,0.4,0.9522644717048053,0.032126023319275616,0.9885496183206107,0.06222969726093224,0.8620408986837602,0.9980926784437175,259,7803,3,155461,262,8062,4.930103,493.01
Logistic_Regression_class_weight,validation,0.41,0.9533652140943948,0.03285968028419183,0.9885496183206107,0.06360510805500982,0.8620408986837602,0.9980926784437175,259,7623,3,155641,262,7882,4.820029,482.0
Logistic_Regression_class_weight,validation,0.42,0.9545087631324682,0.0336582196231319,0.9885496183206107,0.0650999120271459,0.8620408986837602,0.9980926784437175,259,7436,3,155828,262,7695,4.705674,470.57
Logistic_Regression_class_weight,validation,0.43,0.9554688551056101,0.03435924648447864,0.9885496183206107,0.06641025641025641,0.8620408986837602,0.9980926784437175,259,7279,3,155985,262,7538,4.609665,460.97
Logistic_Regression_class_weight,validation,0.44,0.9565023299047246,0.03514723843126612,0.9885496183206107,0.06788101166295374,0.8620408986837602,0.9980926784437175,259,7110,3,156154,262,7369,4.506317,450.63
Logistic_Regression_class_weight,validation,0.45,0.9576030722943141,0.03602726387536514,0.9885496183206107,0.06952086968192189,0.8620408986837602,0.9980926784437175,259,6930,3,156334,262,7189,4.396243,439.62
Logistic_Regression_class_weight,validation,0.46,0.9587955432163693,0.036766809728183115,0.9809160305343512,0.07087699944842801,0.8620408986837602,0.9980926784437175,257,6733,5,156531,262,6990,4.27455,427.45
Logistic_Regression_class_weight,validation,0.47,0.9598779398994656,0.03772200205489505,0.9809160305343512,0.07265017667844523,0.8620408986837602,0.9980926784437175,257,6556,5,156708,262,6813,4.16631,416.63
Logistic_Regression_class_weight,validation,0.48,0.9610581803505253,0.03882175226586103,0.9809160305343512,0.07468759081662307,0.8620408986837602,0.9980926784437175,257,6363,5,156901,262,6620,4.048286,404.83
Logistic_Regression_class_weight,validation,0.49,0.9624646845150007,0.04021909233176839,0.9809160305343512,0.0772699939867709,0.8620408986837602,0.9980926784437175,257,6133,5,157131,262,6390,3.907635,390.76
Logistic_Regression_class_weight,validation,0.5,0.9636265792595673,0.041451612903225805,0.9809160305343512,0.07954193748065615,0.8620408986837602,0.9980926784437175,257,5943,5,157321,262,6200,3.791446,379.14
Logistic_Regression_class_weight,validation,0.51,0.9648373958881157,0.04281906031322892,0.9809160305343512,0.08205619412515965,0.8620408986837602,0.9980926784437175,257,5745,5,157519,262,6002,3.670364,367.04
Logistic_Regression_class_weight,validation,0.52,0.966243900052591,0.04452529452529452,0.9809160305343512,0.08518395757374876,0.8620408986837602,0.9980926784437175,257,5515,5,157749,262,5772,3.529714,352.97
Logistic_Regression_class_weight,validation,0.53,0.9675342147426097,0.046214709584607085,0.9809160305343512,0.08827065086725056,0.8620408986837602,0.9980926784437175,257,5304,5,157960,262,5561,3.400682,340.07
Logistic_Regression_class_weight,validation,0.54,0.9689223732005919,0.04801200300075019,0.9770992366412213,0.09152663568108688,0.8620408986837602,0.9980926784437175,256,5076,6,158188,262,5332,3.260644,326.06
Logistic_Regression_class_weight,validation,0.55,0.9702126878906107,0.04999023628197618,0.9770992366412213,0.09511424856028237,0.8620408986837602,0.9980926784437175,256,4865,6,158399,262,5121,3.131612,313.16
Logistic_Regression_class_weight,validation,0.56,0.9714051588126659,0.051969143321153065,0.9770992366412213,0.09868928296067848,0.8620408986837602,0.9980926784437175,256,4670,6,158594,262,4926,3.012365,301.24
Logistic_Regression_class_weight,validation,0.57,0.9727015887381824,0.054306321595248196,0.9770992366412213,0.10289389067524116,0.8620408986837602,0.9980926784437175,256,4458,6,158806,262,4714,2.882722,288.27
Logistic_Regression_class_weight,validation,0.58,0.9741508995511418,0.057181148090239,0.9770992366412213,0.10803967081662798,0.8620408986837602,0.9980926784437175,256,4221,6,159043,262,4477,2.737791,273.78
Logistic_Regression_class_weight,validation,0.59,0.9754350990056627,0.05999531286618233,0.9770992366412213,0.11304923824243762,0.8620408986837602,0.9980926784437175,256,4011,6,159253,262,4267,2.609371,260.94
Logistic_Regression_class_weight,validation,0.6,0.9766153394567225,0.06283750613647521,0.9770992366412213,0.11808118081180811,0.8620408986837602,0.9980926784437175,256,3818,6,159446,262,4074,2.491347,249.13
Logistic_Regression_class_weight,validation,0.61,0.9778689627337549,0.0661669682088395,0.9770992366412213,0.12394093439845073,0.8620408986837602,0.9980926784437175,256,3613,6,159651,262,3869,2.365985,236.6
Logistic_Regression_class_weight,validation,0.62,0.9791837383657644,0.07006020799124248,0.9770992366412213,0.13074565883554648,0.8620408986837602,0.9980926784437175,256,3398,6,159866,262,3654,2.234507,223.45
Logistic_Regression_class_weight,validation,0.63,0.9805168597042672,0.07450523864959255,0.9770992366412213,0.13845321795565171,0.8620408986837602,0.9980926784437175,256,3180,6,160084,262,3436,2.101195,210.12
